"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","AGE","Age","SEX","Gender","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,86751.328125,,
"AUS","Australia","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,87723.5625,,
"AUS","Australia","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,88980.8671875,,
"AUS","Australia","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,88980.8671875,,
"AUT","Austria","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"AUT","Austria","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,52428.2886791277,,
"AUT","Austria","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,56541.1680222673,,
"AUT","Austria","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,63575.8063128158,,
"AUT","Austria","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"AUT","Austria","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,44170.44,,
"AUT","Austria","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,47635.51,,
"AUT","Austria","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,53562.14,,
"BFL","Flemish com. (Belgium)","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,51647.0431704194,,
"BFL","Flemish com. (Belgium)","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,51791.3907073589,,
"BFL","Flemish com. (Belgium)","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,52145.6821683989,,
"BFL","Flemish com. (Belgium)","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,60606.9868596882,,
"BFL","Flemish com. (Belgium)","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,44523.8829763552,,
"BFL","Flemish com. (Belgium)","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,44648.3221009999,,
"BFL","Flemish com. (Belgium)","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,44953.7496837334,,
"BFL","Flemish com. (Belgium)","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,52248.071232,,
"BFR","French com. (Belgium)","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,42035.07,,
"BFR","French com. (Belgium)","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,43096.58,,
"BFR","French com. (Belgium)","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,42350.23,,
"BFR","French com. (Belgium)","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,50903.85,,
"CAN","Canada","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CAN","Canada","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y35T44","35-44 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L1","Primary education (ISCED2011 level 1)","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"CHE","Switzerland","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y35T44","35-44 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
